time,acre_rate_primary,acre_rate_secondary,q,e,id,acre_rate_mass_weighted
0.04104104104104104,0.25230870583920084,0.7521261733567638,1.0,0.25,100_025,0.5022174395979824
0.04204204204204204,0.2534734926981057,0.750674122518911,1.0,0.25,100_025,0.5020738076085083
0.043043043043043044,0.2546405022665483,0.7491976060731506,1.0,0.25,100_025,0.5019190541698494
0.044044044044044044,0.2558097138710647,0.7476967971666785,1.0,0.25,100_025,0.5017532555188716
0.04504504504504504,0.2569809769928897,0.7461724027669062,1.0,0.25,100_025,0.5015766898798979
0.04604604604604604,0.2581540120826211,0.7446256393837456,1.0,0.25,100_025,0.5013898257331834
0.04704704704704704,0.2593284144305032,0.7430581960428321,1.0,0.25,100_025,0.5011933052366676
0.04804804804804805,0.260503661012777,0.7414721856218581,1.0,0.25,100_025,0.5009879233173176
0.04904904904904905,0.2616791201528804,0.7398700859714898,1.0,0.25,100_025,0.5007746030621851
0.050050050050050046,0.2628540637584504,0.7382546725089479,1.0,0.25,100_025,0.5005543681336991
0.051051051051051045,0.2640276818234185,0.7366289441887878,1.0,0.25,100_025,0.5003283130061031
0.052052052052052045,0.2651990988211306,0.7349960449160036,1.0,0.25,100_025,0.5000975718685671
0.05305305305305305,0.26636739156125805,0.7333591825670386,1.0,0.25,100_025,0.4998632870641483
0.05405405405405405,0.2675316080419279,0.7317215478224272,1.0,0.25,100_025,0.4996265779321775
0.05505505505505505,0.2686907868002616,0.730086234989968,1.0,0.25,100_025,0.4993885108951148
0.056056056056056056,0.26984397625023715,0.7284561669111025,1.0,0.25,100_025,0.4991500715806698
0.057057057057057055,0.2709902534970035,0.7268340258985313,1.0,0.25,100_025,0.4989121396977674
0.058058058058058054,0.27212874213147237,0.7252221924551027,1.0,0.25,100_025,0.4986754672932875
0.05905905905905905,0.27325862853786953,0.7236226932788649,1.0,0.25,100_025,0.4984406609083672
0.06006006006006006,0.27437917628908887,0.7220371597748078,1.0,0.25,100_025,0.49820816803194834
0.06106106106106106,0.2754897382589977,0.7204667979788173,1.0,0.25,100_025,0.4979782681189075
0.06206206206206206,0.27658976614570435,0.7189123704635276,1.0,0.25,100_025,0.497751068304616
0.06306306306306306,0.27767881717333914,0.7173741904490717,1.0,0.25,100_025,0.49752650381120544
0.06406406406406406,0.2787565578199876,0.7158521279945195,1.0,0.25,100_025,0.49730434290725356
0.06506506506506507,0.27982276450367755,0.7143456278083037,1.0,0.25,100_025,0.49708419615599064
0.06606606606606606,0.28087732124433723,0.712853737897857,1.0,0.25,100_025,0.4968655295710971
0.06706706706706707,0.28192021440483633,0.7113751479891242,1.0,0.25,100_025,0.4966476811969802
0.06806806806806806,0.2829515246961373,0.7099082363935868,1.0,0.25,100_025,0.49642988054486203
0.06906906906906907,0.2839714167078084,0.7084511237908808,1.0,0.25,100_025,0.49621127024934464
0.07007007007007007,0.2849801262934348,0.7070017322343504,1.0,0.25,100_025,0.49599092926389254
0.07107107107107107,0.285977946198864,0.7055578475789618,1.0,0.25,100_025,0.4957678968889129
0.07207207207207207,0.28696521036799194,0.7041171834780774,1.0,0.25,100_025,0.49554119692303467
0.07307307307307308,0.28794227739463907,0.7026774450982434,1.0,0.25,100_025,0.4953098612464412
0.07407407407407407,0.2889095136090165,0.7012363907582674,1.0,0.25,100_025,0.49507295218364195
0.07507507507507508,0.2898672762927828,0.6997918898075964,1.0,0.25,100_025,0.49482958305018965
0.07607607607607607,0.29081589750770187,0.6983419752151775,1.0,0.25,100_025,0.4945789363614397
0.07707707707707707,0.291755668999704,0.6968848895378682,1.0,0.25,100_025,0.4943202792687861
0.07807807807807808,0.29268682860354145,0.6954191231702106,1.0,0.25,100_025,0.494052975886876
0.07907907907907907,0.2936095485243637,0.6939434440373068,1.0,0.25,100_025,0.49377649628083525
0.08008008008008008,0.2945239258129283,0.6924569181710911,1.0,0.25,100_025,0.4934904219920097
0.08108108108108107,0.29542997528271253,0.6909589208986372,1.0,0.25,100_025,0.49319444809067486
0.08208208208208208,0.29632762504194543,0.6894491386602699,1.0,0.25,100_025,0.49288838185110767
0.08308308308308308,0.29721671473389766,0.687927561756288,1.0,0.25,100_025,0.4925721382450928
0.08408408408408408,0.2980969964970596,0.6863944685856086,1.0,0.25,100_025,0.4922457325413341
0.08508508508508508,0.29896813857556753,0.6848504021798361,1.0,0.25,100_025,0.4919092703777018
0.08608608608608609,0.2998297314319103,0.6832961400453239,1.0,0.25,100_025,0.4915629357386171
0.08708708708708708,0.3006812961408649,0.6817326584979208,1.0,0.25,100_025,0.49120697731939283
0.08808808808808809,0.30152229477798137,0.6801610928058462,1.0,0.25,100_025,0.4908416937919138
0.08908908908908908,0.3023521424597134,0.678582694542392,1.0,0.25,100_025,0.4904674185010527
0.09009009009009009,0.3031702206470879,0.6769987875902713,1.0,0.25,100_025,0.4900845041186796
0.09109109109109108,0.3039758912919558,0.67541072423328,1.0,0.25,100_025,0.4896933077626179
0.09209209209209208,0.30476851138525385,0.6738198427197972,1.0,0.25,100_025,0.48929417705252554
0.09309309309309309,0.30554744746084417,0.6722274275892385,1.0,0.25,100_025,0.4888874375250413
0.09409409409409408,0.30631208961646345,0.6706346739208796,1.0,0.25,100_025,0.4884733817686715
0.09509509509509509,0.3070618646347378,0.6690426564995781,1.0,0.25,100_025,0.4880522605671579
0.0960960960960961,0.30779624782134785,0.6674523047009311,1.0,0.25,100_025,0.48762427626113947
0.09709709709709709,0.3085147732230986,0.6658643836861035,1.0,0.25,100_025,0.48718957845460104
0.0980980980980981,0.30921704194435784,0.6642794822712289,1.0,0.25,100_025,0.4867482621077934
0.0990990990990991,0.3099027283442558,0.662698007605529,1.0,0.25,100_025,0.4863003679748924
0.10010010010010009,0.3105715839671414,0.6611201865636401,1.0,0.25,100_025,0.48584588526539074
0.1011011011011011,0.311223439132814,0.6595460735384797,1.0,0.25,100_025,0.4853847563356468
0.10210210210210209,0.3118582021886771,0.6579755641181534,1.0,0.25,100_025,0.48491688315341525
0.1031031031031031,0.312475856500761,0.6564084139501293,1.0,0.25,100_025,0.4844421352254451
0.10410410410410409,0.3130764553322344,0.6548442619435358,1.0,0.25,100_025,0.4839603586378851
0.1051051051051051,0.31366011482429856,0.6532826568402146,1.0,0.25,100_025,0.4834713858322566
0.1061061061061061,0.3142270053532107,0.6517230861003687,1.0,0.25,100_025,0.4829750457267897
0.1071071071071071,0.3147773415867461,0.6501650060010866,1.0,0.25,100_025,0.48247117379391635
0.1081081081081081,0.3153113716022421,0.6486078718365016,1.0,0.25,100_025,0.48195962171937184
0.1091091091091091,0.31582936545523144,0.6470511671361956,1.0,0.25,100_025,0.4814402662957135
0.1101101101101101,0.31633160360182166,0.6454944308819103,1.0,0.25,100_025,0.48091301724186597
0.1111111111111111,0.31681836557900844,0.6439372817987447,1.0,0.25,100_025,0.48037782368887655
0.11211211211211211,0.3172899193350607,0.6423794389218217,1.0,0.25,100_025,0.4798346791284412
0.1131131131131131,0.3177465115774176,0.6408207377881094,1.0,0.25,100_025,0.47928362468276353
0.11411411411411411,0.3181883594690292,0.6392611417701246,1.0,0.25,100_025,0.47872475061957687
0.1151151151151151,0.318615643956973,0.6377007482476805,1.0,0.25,100_025,0.4781581961023268
0.11611611611611611,0.3190285049610028,0.6361397894992958,1.0,0.25,100_025,0.4775841472301493
0.11711711711711711,0.3194270385862717,0.6345786283800685,1.0,0.25,100_025,0.4770028334831701
0.1181181181181181,0.31981129645584616,0.6330177490314632,1.0,0.25,100_025,0.4764145227436547
0.11911911911911911,0.3201812871869879,0.6314577430347136,1.0,0.25,100_025,0.47581951511085074
0.12012012012012012,0.32053697996283426,0.6298992915680327,1.0,0.25,100_025,0.4752181357654335
0.12112112112112111,0.32087831008032136,0.6283431442539849,1.0,0.25,100_025,0.47461072716715313
0.12212212212212212,0.32120518628826966,0.6267900954833248,1.0,0.25,100_025,0.4739976408857972
0.12312312312312311,0.32151749966855336,0.6252409590726283,1.0,0.25,100_025,0.47337922937059085
0.12412412412412412,0.32181513376018794,0.6236965421532439,1.0,0.25,100_025,0.47275583795671594
0.1251251251251251,0.3220979755826448,0.6221576191978437,1.0,0.25,100_025,0.47212779739024424
0.12612612612612611,0.3223659271821194,0.6206249070684683,1.0,0.25,100_025,0.47149541712529386
0.12712712712712712,0.3226189173038849,0.6190990419178876,1.0,0.25,100_025,0.47085897961088624
0.12812812812812813,0.32285691278589257,0.6175805586967251,1.0,0.25,100_025,0.47021873574130885
0.1291291291291291,0.32307992927371365,0.6160698739153917,1.0,0.25,100_025,0.4695749015945527
0.13013013013013014,0.32328804087457413,0.614567272186515,1.0,0.25,100_025,0.4689276565305446
0.13113113113113112,0.3234813883981226,0.6130728969348086,1.0,0.25,100_025,0.4682771426664656
0.13213213213213212,0.32366018587270956,0.6115867455123538,1.0,0.25,100_025,0.46762346569253166
0.13313313313313313,0.3238247250771157,0.6101086688033065,1.0,0.25,100_025,0.4669666969402111
0.13413413413413414,0.3239753778872394,0.6086383752485623,1.0,0.25,100_025,0.4663068765679009
0.13513513513513511,0.3241125963034024,0.6071754390731131,1.0,0.25,100_025,0.46564401768825775
0.13613613613613612,0.3242369100946083,0.6057193123617526,1.0,0.25,100_025,0.46497811122818045
0.13713713713713713,0.3243489220691174,0.6042693405068755,1.0,0.25,100_025,0.46430913128799645
0.13813813813813813,0.3244493010538195,0.6028247804493082,1.0,0.25,100_025,0.46363704075156387
0.1391391391391391,0.3245387727358357,0.6013848210525709,1.0,0.25,100_025,0.46296179689420325
0.14014014014014015,0.32461810858641565,0.5999486048949769,1.0,0.25,100_025,0.4622833567406963
0.14114114114114112,0.32468811314740414,0.5985152507340319,1.0,0.25,100_025,0.46160168194071804
0.14214214214214213,0.32474961001256736,0.5970838758941484,1.0,0.25,100_025,0.4609167429533578
0.14314314314314314,0.32480342687823743,0.5956536178513273,1.0,0.25,100_025,0.4602285223647824
0.14414414414414414,0.3248503800688089,0.5942236543358171,1.0,0.25,100_025,0.459537017202313
0.14514514514514512,0.32489125896165505,0.5927932213437257,1.0,0.25,100_025,0.4588422401526904
0.14614614614614616,0.32492681074243773,0.5913616285381004,1.0,0.25,100_025,0.4581442196402691
0.14714714714714713,0.3249577259154135,0.5899282716256516,1.0,0.25,100_025,0.45744299877053257
0.14814814814814814,0.3249846249743541,0.588492641412916,1.0,0.25,100_025,0.45673863319363506
0.14914914914914915,0.3250080466087409,0.5870543293709005,1.0,0.25,100_025,0.4560311879898207
0.15015015015015015,0.3250284377778575,0.5856130296654247,1.0,0.25,100_025,0.4553207337216411
0.15115115115115113,0.3250461459336459,0.5841685377369666,1.0,0.25,100_025,0.45460734183530627
0.15215215215215214,0.3250614136132044,0.5827207456342136,1.0,0.25,100_025,0.453891079623709
0.15315315315315314,0.32507437555549584,0.5812696344156304,1.0,0.25,100_025,0.4531720049855631
0.15415415415415415,0.3250850584261048,0.5798152640293698,1.0,0.25,100_025,0.4524501612277373
0.15515515515515513,0.3250933831609618,0.5783577611606002,1.0,0.25,100_025,0.451725572160781
0.15615615615615616,0.3250991698669106,0.5768973055943323,1.0,0.25,100_025,0.4509982377306214
0.15715715715715714,0.3251021451460923,0.5754341156792603,1.0,0.25,100_025,0.4502681304126763
0.15815815815815815,0.3251019516443801,0.573968433493132,1.0,0.25,100_025,0.44953519256875607
0.15915915915915915,0.32509815956350385,0.5725005103025195,1.0,0.25,100_025,0.44879933493301166
0.16016016016016016,0.3250902798237968,0.5710305928803104,1.0,0.25,100_025,0.4480604363520536
0.16116116116116114,0.3250777785211726,0.5695589111942712,1.0,0.25,100_025,0.4473183448577219
0.16216216216216214,0.3250600922892003,0.5680856679117878,1.0,0.25,100_025,0.44657288010049406
0.16316316316316312,0.32503664415587313,0.5666110300822953,1.0,0.25,100_025,0.44582383711908424
0.16416416416416416,0.3250068594753795,0.5651351232632178,1.0,0.25,100_025,0.4450709913692986
0.16516516516516516,0.3249701815180221,0.5636580282512772,1.0,0.25,100_025,0.4443141048846496
0.16616616616616617,0.3249260863162133,0.5621797804727986,1.0,0.25,100_025,0.44355293339450597
0.16716716716716715,0.3248740963905945,0.560700371978198,1.0,0.25,100_025,0.44278723418439625
0.16816816816816815,0.3248137930169092,0.5592197558813325,1.0,0.25,100_025,0.4420167744491209
0.16916916916916913,0.32474482674006766,0.5577378529876774,1.0,0.25,100_025,0.44124133986387254
0.17017017017017017,0.32466692589542206,0.5562545602698636,1.0,0.25,100_025,0.4404607430826428
0.17117117117117117,0.3245799029569013,0.554769760778189,1.0,0.25,100_025,0.43967483186754514
0.17217217217217218,0.32448365859551886,0.5532833345196918,1.0,0.25,100_025,0.43888349655760533
0.17317317317317316,0.32437818339786156,0.551795169804246,1.0,0.25,100_025,0.4380866766010538
0.17417417417417416,0.32426355726052114,0.5503051745409753,1.0,0.25,100_025,0.4372843659007482
0.17517517517517514,0.3241399465410602,0.548813286973575,1.0,0.25,100_025,0.43647661675731764
0.17617617617617617,0.324007599107087,0.5473194853684629,1.0,0.25,100_025,0.4356635422377749
0.17717717717717718,0.32386683748060985,0.5458237962139932,1.0,0.25,100_025,0.43484531684730154
0.17817817817817816,0.32371805032348616,0.5443263005504679,1.0,0.25,100_025,0.4340221754369771
0.17917917917917917,0.3235616825500934,0.5428271381268892,1.0,0.25,100_025,0.43319441033849126
0.18018018018018017,0.3233982243843509,0.5413265091684425,1.0,0.25,100_025,0.4323623667763967
0.18118118118118115,0.3232281996990676,0.5398246736351008,1.0,0.25,100_025,0.4315264366670842
0.18218218218218216,0.3230521539859239,0.5383219479528635,1.0,0.25,100_025,0.4306870509693937
0.1831831831831832,0.3228706423040854,0.5368186993011139,1.0,0.25,100_025,0.4298446708025997
0.18418418418418417,0.3226842175447101,0.5353153376385295,1.0,0.25,100_025,0.4289997775916198
0.18518518518518517,0.322493419328048,0.5338123057421266,1.0,0.25,100_025,0.4281528625350873
0.18618618618618618,0.32229876382022576,0.5323100676159416,1.0,0.25,100_025,0.42730441571808364
0.18718718718718716,0.32210073471933076,0.5308090956942992,1.0,0.25,100_025,0.426454915206815
0.18818818818818817,0.3218997756163548,0.5293098573171531,1.0,0.25,100_025,0.42560481646675397
0.1891891891891892,0.3216962838874656,0.5278128009894121,1.0,0.25,100_025,0.4247545424384388
0.19019019019019018,0.32149060622158704,0.5263183429512824,1.0,0.25,100_025,0.42390447458643477
0.19119119119119118,0.321283035833114,0.5248268545816958,1.0,0.25,100_025,0.4230549452074049
0.1921921921921922,0.3210738113554951,0.5233386511320826,1.0,0.25,100_025,0.42220623124378887
0.19319319319319317,0.3208631173591131,0.521853982243815,1.0,0.25,100_025,0.42135854980146403
0.19419419419419418,0.320651086387975,0.5203730246412247,1.0,0.25,100_025,0.42051205551459986
0.19519519519519515,0.3204378023656817,0.5188958773153103,1.0,0.25,100_025,0.419666839840496
0.1961961961961962,0.32022330518326114,0.5174225594239346,1.0,0.25,100_025,0.41882293230359785
0.1971971971971972,0.3200075962507963,0.5159530110356431,1.0,0.25,100_025,0.4179803036432197
0.1981981981981982,0.3197906447721693,0.5144870967398477,1.0,0.25,100_025,0.41713887075600853
0.19919919919919918,0.31957239448820185,0.513024612039813,1.0,0.25,100_025,0.4162985032640074
0.20020020020020018,0.3193527706282738,0.5115652923405778,1.0,0.25,100_025,0.41545903148442576
0.20120120120120116,0.3191316868140634,0.5101088242454624,1.0,0.25,100_025,0.4146202555297629
0.2022022022022022,0.31890905167109074,0.5086548587858588,1.0,0.25,100_025,0.4137819552284748
0.2032032032032032,0.3186847749236054,0.5072030261328441,1.0,0.25,100_025,0.4129439005282247
0.20420420420420418,0.31845877277524925,0.5057529512787393,1.0,0.25,100_025,0.4121058620269943
0.2052052052052052,0.3182309724107311,0.5043042701343476,1.0,0.25,100_025,0.41126762127253935
0.2062062062062062,0.3180013154912668,0.5028566454649306,1.0,0.25,100_025,0.4104289804780987
0.20720720720720717,0.3177697605573967,0.5014097820860431,1.0,0.25,100_025,0.4095897713217199
0.20820820820820818,0.31753628429549413,0.4999634407593417,1.0,0.25,100_025,0.4087498625274179
0.2092092092092092,0.3173008816673941,0.4985174502679101,1.0,0.25,100_025,0.40790916596765214
0.2102102102102102,0.31706356494457016,0.49707171720929477,1.0,0.25,100_025,0.4070676410769325
0.2112112112112112,0.31682436172778095,0.49562623312028115,1.0,0.25,100_025,0.406225297424031
0.2122122122122122,0.3165833120687837,0.494181078637979,1.0,0.25,100_025,0.4053821953533814
0.21321321321321318,0.3163404648414287,0.4927364245038308,1.0,0.25,100_025,0.4045384446726298
0.2142142142142142,0.31609587353420976,0.49129252932718115,1.0,0.25,100_025,0.40369420143069545
0.21521521521521522,0.3158495916544511,0.48984973413916855,1.0,0.25,100_025,0.4028496628968098
0.2162162162162162,0.3156016679452051,0.48840845388190823,1.0,0.25,100_025,0.4020050609135567
0.2172172172172172,0.3153521416193994,0.4869691660880998,1.0,0.25,100_025,0.4011606538537496
0.2182182182182182,0.31510103781179,0.4855323971084342,1.0,0.25,100_025,0.4003167174601121
0.2192192192192192,0.31484836343812567,0.4840987063347182,1.0,0.25,100_025,0.3994735348864219
0.2202202202202202,0.31459410363309054,0.48266866894221533,1.0,0.25,100_025,0.39863138628765293
0.22122122122122123,0.314338218914824,0.4812428577324984,1.0,0.25,100_025,0.3977905383236612
0.2222222222222222,0.3140806431950102,0.47982182469592405,1.0,0.25,100_025,0.39695123394546716
0.22322322322322322,0.3138212827207937,0.47840608292918174,1.0,0.25,100_025,0.3961136828249877
0.22422422422422422,0.31356001599931155,0.4769960895374759,1.0,0.25,100_025,0.39527805276839373
0.2252252252252252,0.3132966947187249,0.4755922301228088,1.0,0.25,100_025,0.39444446242076686
0.2262262262262262,0.3130311456426127,0.4741948054103407,1.0,0.25,100_025,0.39361297552647667
0.22722722722722719,0.31276317341877696,0.47280402049551906,1.0,0.25,100_025,0.39278359695714804
0.22822822822822822,0.31249256421014676,0.47141997710781836,1.0,0.25,100_025,0.39195627065898253
0.22922922922922923,0.31221909002575154,0.4700426691855026,1.0,0.25,100_025,0.3911308796056271
0.2302302302302302,0.31194251360464537,0.4686719819432072,1.0,0.25,100_025,0.3903072477739263
0.2312312312312312,0.3116625936861099,0.4673076944942529,1.0,0.25,100_025,0.3894851440901814
0.23223223223223222,0.3113790904860429,0.46594948596657826,1.0,0.25,100_025,0.3886642882263106
0.2332332332332332,0.3110917711926523,0.4645969449293156,1.0,0.25,100_025,0.38784435806098394
0.23423423423423423,0.31080041529454905,0.463249581830647,1.0,0.25,100_025,0.38702499856259803
0.23523523523523523,0.31050481956110443,0.46190684404074184,1.0,0.25,100_025,0.38620583180092316
0.2362362362362362,0.31020480250816773,0.4605681330001708,1.0,0.25,100_025,0.3853864677541693
0.23723723723723722,0.3099002082014728,0.4592328228975567,1.0,0.25,100_025,0.3845665155495147
0.23823823823823823,0.3095909092745567,0.4579002802432,1.0,0.25,100_025,0.38374559475887837
0.2392392392392392,0.30927680906690724,0.45656988367013573,1.0,0.25,100_025,0.3829233463685215
0.24024024024024024,0.30895784282026867,0.4552410432819787,1.0,0.25,100_025,0.38209944305112364
0.24124124124124124,0.3086339779054477,0.4539132188785682,1.0,0.25,100_025,0.381273598392008
0.24224224224224222,0.3083052130873176,0.452585936425631,1.0,0.25,100_025,0.38044557475647434
0.24324324324324323,0.3079715768707497,0.4512588021923971,1.0,0.25,100_025,0.3796151895315734
0.24424424424424424,0.30763312500368556,0.4499315140594787,1.0,0.25,100_025,0.37878231953158215
0.2452452452452452,0.3072899372442607,0.4486038695957835,1.0,0.25,100_025,0.37794690342002213
0.24624624624624622,0.306942113525743,0.447275770614556,1.0,0.25,100_025,0.3771089420701495
0.24724724724724725,0.3065897696750519,0.4459472240410421,1.0,0.25,100_025,0.376268496858047
0.24824824824824823,0.30623303285700515,0.4446183390535673,1.0,0.25,100_025,0.37542568595528625
0.24924924924924924,0.3058720369265822,0.44328932059153875,1.0,0.25,100_025,0.3745806787590605
0.2502502502502502,0.3055069178750038,0.44196045945342005,1.0,0.25,100_025,0.3737336886642119
0.25125125125125125,0.3051378095521642,0.4406321193305751,1.0,0.25,100_025,0.37288496444136965
0.25225225225225223,0.30476483983795966,0.43930472123460385,1.0,0.25,100_025,0.37203478053628175
0.25325325325325326,0.3043881274186956,0.4379787258724678,1.0,0.25,100_025,0.3711834266455817
0.25425425425425424,0.304007779302488,0.4366546146017308,1.0,0.25,100_025,0.37033119695210936
0.2552552552552552,0.30362388918022076,0.43533286965476115,1.0,0.25,100_025,0.36947837941749095
0.25625625625625625,0.30323653670702516,0.43401395435354456,1.0,0.25,100_025,0.36862524553028486
0.25725725725725723,0.3028457877445436,0.43269829404446647,1.0,0.25,100_025,0.36777204089450505
0.2582582582582582,0.3024516955675711,0.4313862584645062,1.0,0.25,100_025,0.36691897701603865
0.25925925925925924,0.3020543030013315,0.4300781462071017,1.0,0.25,100_025,0.3660662246042166
0.2602602602602603,0.30165364541890494,0.4287741718887312,1.0,0.25,100_025,0.3652139086538181
0.26126126126126126,0.3012497544935001,0.42747445652807653,1.0,0.25,100_025,0.3643621055107883
0.26226226226226224,0.3008426625685685,0.42617902154136483,1.0,0.25,100_025,0.36351084205496664
0.26326326326326327,0.30043240748133515,0.4248877866336569,1.0,0.25,100_025,0.362660097057496
0.26426426426426425,0.3000190376531795,0.42360057173057714,1.0,0.25,100_025,0.3618098046918783
0.2652652652652652,0.2996026172442828,0.4223171029528459,1.0,0.25,100_025,0.36095986009856434
0.26626626626626626,0.2991832311606881,0.42103702249176445,1.0,0.25,100_025,0.3601101268262263
0.26726726726726724,0.2987609896998441,0.4197599021025444,1.0,0.25,100_025,0.3592604459011942
0.2682682682682683,0.29833603262598224,0.4184852597989131,1.0,0.25,100_025,0.35841064621244767
0.26926926926926925,0.29790853247928784,0.4172125792115136,1.0,0.25,100_025,0.3575605558454007
0.27027027027027023,0.29747869694241963,0.4159413309685337,1.0,0.25,100_025,0.35671001395547663
0.27127127127127126,0.29704677011404756,0.4146709953735685,1.0,0.25,100_025,0.35585888274380806
0.27227227227227224,0.29661303257088684,0.41340108559603206,1.0,0.25,100_025,0.3550070590834594
0.2732732732732733,0.296177800136312,0.41213117055587895,1.0,0.25,100_025,0.3541544853460955
0.27427427427427425,0.29574142131392,0.4108608966784325,1.0,0.25,100_025,0.35330115899617626
0.27527527527527523,0.2953042733870847,0.40959000771733567,1.0,0.25,100_025,0.35244714055221016
0.27627627627627627,0.2948667572293369,0.4083183618936371,1.0,0.25,100_025,0.35159255956148705
0.27727727727727725,0.29442929091386066,0.40704594567549346,1.0,0.25,100_025,0.3507376182946771
0.2782782782782782,0.29399230225216466,0.4057728836236588,1.0,0.25,100_025,0.34988259293791174
0.27927927927927926,0.29355622043069607,0.404499443849768,1.0,0.25,100_025,0.34902783214023203
0.2802802802802803,0.2931214669485263,0.40322603877357244,1.0,0.25,100_025,0.34817375286104935
0.28128128128128127,0.29268844608813294,0.4019532210173054,1.0,0.25,100_025,0.34732083355271914
0.28228228228228225,0.2922575351737002,0.40068167443530944,1.0,0.25,100_025,0.34646960480450484
0.2832832832832833,0.2918290748864969,0.3994122004396792,1.0,0.25,100_025,0.34562063766308804
0.28428428428428426,0.29140335991416016,0.39814569994258897,1.0,0.25,100_025,0.34477452992837454
0.2852852852852853,0.2909806302097872,0.3968831513877803,1.0,0.25,100_025,0.3439318907987837
0.2862862862862863,0.29056106312752944,0.3956255854822627,1.0,0.25,100_025,0.34309332430489603
0.28728728728728725,0.2901447666840336,0.39437405735981984,1.0,0.25,100_025,0.3422594120219267
0.2882882882882883,0.2897317741700286,0.39312961700623733,1.0,0.25,100_025,0.341430695588133
0.28928928928928926,0.2893220403042455,0.39189327884871045,1.0,0.25,100_025,0.340607659576478
0.29029029029029024,0.28891543908356776,0.39066599145596026,1.0,0.25,100_025,0.339790715269764
